id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_category,size_category,price_per_sqft,bed_bath_ratio,high_grade,has_water_view,is_high_value,sale_year,sale_month,sale_quarter
8151600610,2014-05-22,2,1.0,740,11250,1.0,0,0,2,6,740,0,1938,0,98146,47.5036,-122.362,1390,11250,235750,< $300K,>4K sqft,20.955555555555556,0.0013513513513513514,False,False,False,2014,5,2
2923049399,2015-03-23,3,2.25,2170,8480,1.0,0,0,3,8,2170,0,1965,0,98148,47.4562,-122.33,2080,8452,315000,$300K-500K,>4K sqft,37.14622641509434,0.0010368663594470047,True,False,False,2015,3,1
3260810110,2014-08-25,4,2.5,2370,10631,2.0,0,0,3,8,2370,0,1999,0,98003,47.3473,-122.302,2200,8297,338000,$300K-500K,>4K sqft,31.79381055404007,0.0010548523206751054,True,False,False,2014,8,3
5104530770,2015-01-21,4,2.5,2300,4249,2.0,0,0,3,8,2300,0,2006,0,98038,47.3516,-122.0,2390,4385,353000,$300K-500K,>4K sqft,83.07837138150153,0.0010869565217391304,True,False,False,2015,1,1
8661000033,2014-06-27,3,1.75,1400,6300,1.0,0,0,3,7,1400,0,1998,0,98022,47.2074,-122.001,1400,8490,235000,< $300K,>4K sqft,37.301587301587304,0.00125,False,False,False,2014,6,2
4017050820,2015-03-20,3,2.5,3080,13880,2.0,0,0,3,9,3080,0,1990,0,98038,47.3726,-122.025,2780,15318,569999,$500K-650K,>4K sqft,41.066210374639766,0.0008116883116883117,True,False,False,2015,3,1
226039279,2014-09-18,4,2.25,2350,12540,2.0,0,0,3,8,2350,0,1968,0,98177,47.7732,-122.382,2090,7964,505000,$500K-650K,>4K sqft,40.271132376395535,0.0009574468085106382,True,False,False,2014,9,3
1338800785,2015-03-06,4,3.0,2660,4600,1.5,0,0,3,8,1820,840,1906,2002,98112,47.6258,-122.305,2350,4600,1230000,> $1M,>4K sqft,267.39130434782606,0.0011278195488721805,True,False,True,2015,3,1
2921049079,2014-05-14,2,1.75,1250,34395,1.0,0,0,4,7,1250,0,1950,0,98003,47.2802,-122.316,1910,26042,299000,< $300K,>4K sqft,8.69312400058148,0.0014,False,False,False,2014,5,2
5113260040,2014-10-16,3,2.0,1100,6360,1.0,0,0,3,7,1100,0,1991,0,98038,47.3878,-122.052,1620,6360,240000,< $300K,>4K sqft,37.735849056603776,0.0018181818181818182,False,False,False,2014,10,4
3124059023,2015-02-13,3,1.75,3330,12566,1.0,1,4,4,8,1940,1390,1960,0,98040,47.5287,-122.22,3730,16560,1960000,> $1M,>4K sqft,155.97644437370684,0.0005255255255255255,True,True,True,2015,2,1
5351200265,2014-09-11,4,3.25,3640,3604,2.0,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284,1940,4600,1270000,> $1M,3K-4K sqft,352.3862375138735,0.0008928571428571428,True,True,True,2014,9,3
2591010150,2015-04-14,2,1.75,1350,2653,2.0,0,0,3,7,1350,0,1986,0,98033,47.6934,-122.184,1370,4115,405000,$300K-500K,2K-3K sqft,152.65736901620807,0.0012962962962962963,False,False,False,2015,4,2
6163900821,2014-06-24,4,2.0,1310,8454,1.0,0,0,4,7,1310,0,1953,0,98155,47.7572,-122.318,1320,8274,304000,$300K-500K,>4K sqft,35.959309202744265,0.0015267175572519084,False,False,False,2014,6,2
2310060230,2014-10-10,4,2.25,1800,5555,2.0,0,0,3,7,1800,0,2003,0,98038,47.3498,-122.052,1810,5669,272000,< $300K,>4K sqft,48.964896489648964,0.00125,True,False,False,2014,10,4
4449800315,2014-06-20,2,1.0,1260,3960,1.0,0,0,3,6,690,570,1925,0,98117,47.6899,-122.391,1250,3960,412000,$300K-500K,3K-4K sqft,104.04040404040404,0.0007936507936507937,False,False,False,2014,6,2
3299600120,2014-07-18,4,2.5,2990,7231,2.0,0,0,3,9,2990,0,2001,0,98075,47.5623,-122.032,3160,8339,698000,$650K-1M,>4K sqft,96.528834186143,0.0008361204013377926,True,False,True,2014,7,3
2490200615,2014-06-09,2,1.0,1140,5100,1.0,0,0,3,7,1140,0,1942,0,98136,47.5323,-122.383,1230,5100,400000,$300K-500K,>4K sqft,78.43137254901961,0.0008771929824561404,False,False,False,2014,6,2
1565950230,2014-11-20,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,2180,7614,305000,$300K-500K,>4K sqft,44.688644688644686,0.0011904761904761906,True,False,False,2014,11,4
6402700110,2014-09-10,4,2.0,2400,12753,1.0,0,0,4,7,2400,0,1962,0,98033,47.6947,-122.177,1830,12060,585000,$500K-650K,>4K sqft,45.87155963302752,0.0008333333333333334,True,False,False,2014,9,3
5029450100,2014-08-12,2,1.5,1400,9031,1.0,0,0,3,7,960,440,1982,0,98023,47.2915,-122.368,1450,7658,190000,< $300K,>4K sqft,21.038644668364523,0.0010714285714285715,False,False,False,2014,8,3
7525530590,2014-07-20,4,2.5,2990,12788,2.0,0,0,3,10,2990,0,1988,0,98075,47.5601,-122.037,3250,12212,760000,$650K-1M,>4K sqft,59.430716296528,0.0008361204013377926,True,False,True,2014,7,3
226059103,2014-05-27,3,1.75,1930,36210,1.0,0,0,3,8,1930,0,1977,0,98072,47.7692,-122.128,1930,35060,570000,$500K-650K,>4K sqft,15.741507870753935,0.0009067357512953368,True,False,False,2014,5,2
6197200021,2014-11-06,3,1.0,980,6800,1.0,0,0,3,6,980,0,1946,0,98058,47.4411,-122.186,1140,9975,144000,< $300K,>4K sqft,21.176470588235293,0.0010204081632653062,False,False,False,2014,11,4
7227500910,2014-06-24,2,1.0,690,5280,1.0,0,0,4,5,690,0,1942,0,98056,47.4953,-122.187,1140,4860,139000,< $300K,>4K sqft,26.325757575757574,0.0014492753623188406,False,False,False,2014,6,2
5100402644,2014-11-19,4,1.5,1430,6380,1.5,0,0,4,7,1130,300,1945,0,98115,47.6942,-122.319,1570,6380,525000,$500K-650K,>4K sqft,82.2884012539185,0.001048951048951049,False,False,False,2014,11,4
748000205,2014-07-16,1,1.0,1110,5421,1.0,0,0,3,6,1110,0,1935,0,98177,47.7322,-122.359,1230,8100,293000,< $300K,>4K sqft,54.049068437557644,0.0009009009009009009,False,False,False,2014,7,3
7899800476,2015-04-27,2,2.5,1250,1580,2.0,0,0,3,7,1030,220,2005,0,98106,47.5243,-122.36,1250,1361,267100,< $300K,1K-2K sqft,169.0506329113924,0.002,False,False,False,2015,4,2
3885804390,2015-04-21,4,3.25,3470,5222,2.0,0,0,3,10,2830,640,2005,0,98033,47.6845,-122.209,3090,6758,1500000,> $1M,>4K sqft,287.24626579854464,0.0009365994236311239,True,False,True,2015,4,2
1796370150,2014-10-28,3,2.25,1500,15334,2.0,0,0,4,7,1500,0,1992,0,98042,47.3719,-122.091,1530,8102,240000,< $300K,>4K sqft,15.651493413329856,0.0015,False,False,False,2014,10,4
7935000625,2015-04-09,3,2.5,2530,7000,2.5,0,4,3,9,2530,0,1915,1999,98136,47.5465,-122.398,2380,7000,975000,$650K-1M,>4K sqft,139.28571428571428,0.0009881422924901185,True,True,True,2015,4,2
1761300100,2014-06-18,5,1.75,2150,7171,1.0,0,0,4,7,1460,690,1970,0,98031,47.3952,-122.176,1710,7300,279950,< $300K,>4K sqft,39.039185608701715,0.0008139534883720931,False,False,False,2014,6,2
1112700150,2015-01-27,3,1.75,1260,7373,1.0,0,0,4,7,1260,0,1979,0,98034,47.7296,-122.233,1360,7373,405000,$300K-500K,>4K sqft,54.93015054930151,0.001388888888888889,False,False,False,2015,1,1
2622049052,2014-05-16,3,2.5,2740,83199,2.0,0,4,3,9,2740,0,1973,0,98032,47.3581,-122.266,2500,29269,400000,$300K-500K,>4K sqft,4.807750093150158,0.0009124087591240876,True,True,False,2014,5,2
423000035,2014-11-24,3,1.0,960,6500,1.0,0,0,4,5,960,0,1954,0,98056,47.497,-122.171,1150,6500,225000,< $300K,>4K sqft,34.61538461538461,0.0010416666666666667,False,False,False,2014,11,4
1555300490,2014-12-29,3,1.0,1520,7800,1.0,0,0,4,7,1120,400,1967,0,98032,47.3784,-122.29,1740,8000,250000,< $300K,>4K sqft,32.05128205128205,0.0006578947368421052,False,False,False,2014,12,4
6802210450,2015-03-31,3,2.25,1570,9096,1.0,0,0,4,7,1180,390,1991,0,98022,47.1937,-121.99,1570,8418,272950,< $300K,>4K sqft,30.007695690413367,0.0014331210191082802,False,False,False,2015,3,1
7853310150,2014-07-22,5,1.0,3240,5324,2.0,0,0,3,9,3240,0,2007,0,98065,47.523,-121.875,3240,6036,625000,$500K-650K,>4K sqft,117.39293764087152,0.00030864197530864197,True,False,False,2014,7,3
4086300065,2014-07-18,3,1.75,1280,2147,1.5,0,0,4,7,1280,0,1910,0,98102,47.6362,-122.324,2010,2640,670000,$650K-1M,2K-3K sqft,312.063344201211,0.0013671875,False,False,True,2014,7,3
809003085,2015-04-01,3,2.5,2130,3545,3.0,0,0,5,9,2130,0,1990,0,98109,47.6389,-122.349,1970,3464,1070000,> $1M,3K-4K sqft,301.8335684062059,0.0011737089201877935,True,False,True,2015,4,2
259100110,2014-06-18,3,1.75,1970,8200,1.0,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000,540000,$500K-650K,>4K sqft,65.85365853658537,0.0008883248730964467,False,False,False,2014,6,2
2316800100,2014-11-05,3,2.5,2990,6725,2.0,0,0,3,9,2990,0,2003,0,98059,47.4928,-122.142,2790,6725,525000,$500K-650K,>4K sqft,78.06691449814126,0.0008361204013377926,True,False,False,2014,11,4
6414600051,2015-03-03,2,1.0,1160,17700,1.0,0,0,3,7,1160,0,1947,0,98133,47.7244,-122.331,1440,9000,425000,$300K-500K,>4K sqft,24.01129943502825,0.0008620689655172414,False,False,False,2015,3,1
1704900206,2014-06-02,3,1.75,1890,7004,1.0,0,0,3,7,1290,600,1965,0,98118,47.5557,-122.28,1440,5378,465500,$300K-500K,>4K sqft,66.46202170188464,0.000925925925925926,False,False,False,2014,6,2
7853301240,2014-07-17,3,2.5,2170,5866,2.0,0,0,3,7,2170,0,2006,0,98065,47.5403,-121.889,2440,5798,443500,$300K-500K,>4K sqft,75.60518240709172,0.001152073732718894,True,False,False,2014,7,3
3420069055,2014-12-03,4,2.25,1570,499571,1.0,0,3,4,7,1570,0,1972,0,98022,47.1808,-122.023,1700,181708,350000,$300K-500K,>4K sqft,0.7006011157573198,0.0014331210191082802,True,True,False,2014,12,4
1726069198,2014-09-18,3,2.5,3260,91911,2.0,0,0,4,9,3260,0,1984,0,98077,47.737,-122.074,2520,65775,850000,$650K-1M,>4K sqft,9.248076944000173,0.0007668711656441718,True,False,True,2014,9,3
4468400211,2015-02-20,3,2.25,1250,952,3.0,0,0,3,8,1250,0,2008,0,98133,47.7098,-122.333,1250,1030,205000,< $300K,<1K sqft,215.3361344537815,0.0018,False,False,False,2015,2,1
1864900230,2014-06-26,4,2.5,1940,10200,1.0,0,0,4,8,1140,800,1977,0,98042,47.4157,-122.161,1920,12600,315000,$300K-500K,>4K sqft,30.88235294117647,0.001288659793814433,False,False,False,2014,6,2
8079040490,2014-06-23,3,2.5,2150,8221,2.0,0,0,3,8,2150,0,1992,0,98059,47.5085,-122.15,2490,7951,470000,$300K-500K,>4K sqft,57.17066050358837,0.0011627906976744186,True,False,False,2014,6,2
7856400410,2014-07-29,4,2.25,3310,8540,1.0,0,4,4,9,1660,1650,1973,0,98006,47.5603,-122.158,3450,9566,1100000,> $1M,>4K sqft,128.8056206088993,0.0006797583081570997,True,True,True,2014,7,3
1825079018,2014-11-20,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,1979,0,98053,47.6458,-121.955,2320,20624,340000,$300K-500K,>4K sqft,7.330429908154025,0.0005147058823529412,True,False,False,2014,11,4
5151600120,2014-06-18,4,2.5,2660,12672,1.0,0,0,4,8,1740,920,1960,0,98003,47.3334,-122.323,2280,12477,310000,$300K-500K,>4K sqft,24.463383838383837,0.0009398496240601503,True,False,False,2014,6,2
4024101050,2014-06-02,3,1.0,950,13475,1.0,0,0,3,7,950,0,1950,0,98155,47.7543,-122.306,1240,8910,305000,$300K-500K,>4K sqft,22.634508348794064,0.0010526315789473684,False,False,False,2014,6,2
2854800090,2014-07-10,3,1.5,1480,6752,1.0,0,0,4,7,1480,0,1959,0,98056,47.4993,-122.176,1450,8023,307150,$300K-500K,>4K sqft,45.490225118483416,0.0010135135135135136,False,False,False,2014,7,3
1726600120,2014-07-01,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,98005,47.6388,-122.167,2840,13209,729032,$650K-1M,>4K sqft,56.66345406497746,0.0008802816901408451,True,False,True,2014,7,3
627300195,2015-03-03,5,2.5,3240,9960,1.0,0,1,3,8,2020,1220,1958,0,98008,47.5858,-122.112,2730,10400,750000,$650K-1M,>4K sqft,75.3012048192771,0.0007716049382716049,True,True,True,2015,3,1
2140900100,2015-02-03,4,2.5,1961,3207,2.0,0,0,3,7,1961,0,2006,0,98042,47.3507,-122.16,1961,3401,289000,< $300K,3K-4K sqft,90.11537262238852,0.0012748597654258032,True,False,False,2015,2,1
446000150,2015-04-15,3,1.0,1100,5700,1.0,0,0,3,7,1100,0,1950,0,98115,47.6883,-122.282,1560,6588,480000,$300K-500K,>4K sqft,84.21052631578948,0.0009090909090909091,False,False,False,2015,4,2
7436500120,2015-02-19,3,1.75,1500,7367,1.0,0,0,3,8,1500,0,1974,0,98033,47.6722,-122.167,1920,7579,529000,$500K-650K,>4K sqft,71.80670557893308,0.0011666666666666668,False,False,False,2015,2,1
6917700195,2014-07-28,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,1944,0,98199,47.6567,-122.397,1810,4800,585000,$500K-650K,>4K sqft,121.875,0.0011824324324324325,False,False,False,2014,7,3
4377000100,2014-09-25,4,2.75,2510,12500,1.0,0,0,5,8,2050,460,1976,0,98052,47.6278,-122.11,2200,12088,704000,$650K-1M,>4K sqft,56.32,0.0010956175298804782,True,False,True,2014,9,3
925049278,2015-03-04,4,2.0,1490,4054,1.5,0,0,5,7,1490,0,1926,0,98115,47.6744,-122.301,1510,3889,607000,$500K-650K,>4K sqft,149.72866304884064,0.0013422818791946308,False,False,False,2015,3,1
7558750120,2015-03-10,3,2.25,2190,8188,2.0,0,0,3,8,1810,380,1978,0,98052,47.6883,-122.113,2190,8374,580000,$500K-650K,>4K sqft,70.83536883243771,0.0010273972602739725,True,False,False,2015,3,1
7856610490,2014-08-05,5,2.5,2530,8564,2.0,0,0,4,8,2530,0,1976,0,98006,47.5622,-122.153,2480,8714,875000,$650K-1M,>4K sqft,102.17188229799159,0.0009881422924901185,True,False,True,2014,8,3
9346930100,2014-10-15,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,0,98006,47.5614,-122.13,2260,8500,610000,$500K-650K,>4K sqft,65.24064171122994,0.0010245901639344263,True,False,False,2014,10,4
114100763,2014-07-28,3,0.75,1040,15000,1.0,0,0,3,6,1040,0,1941,0,98028,47.7639,-122.234,1410,19000,230000,< $300K,>4K sqft,15.333333333333334,0.0007211538461538462,False,False,False,2014,7,3
7214700580,2014-06-08,4,2.25,2450,62290,2.0,0,0,3,8,2450,0,1976,0,98077,47.7603,-122.074,2450,41181,510000,$500K-650K,>4K sqft,8.187510033713277,0.0009183673469387755,True,False,False,2014,6,2
4237901075,2015-03-05,4,2.5,2210,5002,1.0,0,0,3,7,1370,840,1977,0,98199,47.6637,-122.401,1970,4920,733000,$650K-1M,>4K sqft,146.54138344662135,0.0011312217194570137,False,False,True,2015,3,1
302000375,2014-08-14,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.269,1690,15675,169100,< $300K,>4K sqft,9.238417832167832,0.0019047619047619048,False,False,False,2014,8,3
302000375,2015-05-06,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.269,1690,15675,250000,< $300K,>4K sqft,13.658216783216783,0.0019047619047619048,False,False,False,2015,5,2
6843300090,2014-11-03,4,2.25,2730,35100,2.0,0,0,3,8,2730,0,1977,0,98075,47.5913,-122.012,2730,36677,500000,$300K-500K,>4K sqft,14.245014245014245,0.0008241758241758242,True,False,False,2014,11,4
3524039144,2014-10-07,2,1.0,1620,9855,1.0,0,4,3,8,1320,300,1948,0,98136,47.5264,-122.384,1820,7700,700000,$650K-1M,>4K sqft,71.02993404363268,0.0006172839506172839,False,True,True,2014,10,4
1787250210,2014-12-22,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.151,2300,5378,379000,$300K-500K,>4K sqft,72.53588516746412,0.001141078838174274,True,False,False,2014,12,4
3022079080,2014-07-15,4,2.5,3420,222156,2.0,0,0,3,9,3420,0,2002,0,98010,47.3608,-121.97,3340,222156,650000,$500K-650K,>4K sqft,2.9258719098291293,0.0007309941520467836,True,False,True,2014,7,3
2402100205,2014-11-19,2,1.0,920,4400,1.0,0,0,3,7,920,0,1948,0,98103,47.6903,-122.332,1560,4600,412133,$300K-500K,>4K sqft,93.66659090909091,0.0010869565217391304,False,False,False,2014,11,4
1973800150,2015-04-02,4,2.25,2330,14190,1.0,0,0,3,8,1740,590,1962,0,98034,47.718,-122.242,2330,14190,480000,$300K-500K,>4K sqft,33.82663847780127,0.0009656652360515021,True,False,False,2015,4,2
5315100805,2014-12-18,3,1.75,1940,10245,1.0,0,0,3,7,1940,0,1957,0,98040,47.5833,-122.241,2720,11448,650000,$500K-650K,>4K sqft,63.4455832113226,0.0009020618556701031,True,False,True,2014,12,4
8682262240,2015-03-30,2,2.5,1900,5065,2.0,0,0,3,8,1900,0,2005,0,98053,47.7175,-122.034,1350,4664,505000,$500K-650K,>4K sqft,99.70384995064165,0.0013157894736842105,True,False,False,2015,3,1
9541600490,2015-05-05,4,2.5,3510,17400,1.0,0,0,4,9,1930,1580,1957,0,98005,47.5963,-122.171,2730,12120,931088,$650K-1M,>4K sqft,53.51080459770115,0.0007122507122507123,True,False,True,2015,5,2
686200490,2014-09-26,4,1.75,1860,7700,1.0,0,0,4,8,1860,0,1964,0,98008,47.626,-122.112,1860,7700,570000,$500K-650K,>4K sqft,74.02597402597402,0.0009408602150537635,True,False,False,2014,9,3
8121101380,2014-08-13,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,1919,0,98144,47.57,-122.285,1790,4635,475000,$300K-500K,>4K sqft,102.48112189859762,0.0007246376811594203,False,False,False,2014,8,3
9198600035,2014-08-05,6,1.75,2210,8594,1.0,0,0,3,7,1310,900,1959,0,98188,47.4594,-122.273,1850,8594,240000,< $300K,>4K sqft,27.926460321154295,0.0007918552036199095,False,False,False,2014,8,3
322069141,2015-01-14,4,2.5,2640,47480,1.0,0,0,4,8,1590,1050,1979,0,98038,47.4258,-122.021,2390,67415,462000,$300K-500K,>4K sqft,9.730412805391744,0.000946969696969697,True,False,False,2015,1,1
2523039054,2015-02-10,3,2.5,4530,22873,2.0,0,2,5,8,3220,1310,1912,0,98166,47.4567,-122.369,3100,18210,1120000,> $1M,>4K sqft,48.96602981681458,0.0005518763796909492,True,True,True,2015,2,1
1446401540,2014-09-16,3,1.0,1500,6600,1.0,0,0,2,6,1500,0,1970,0,98168,47.4845,-122.33,1730,6600,243000,< $300K,>4K sqft,36.81818181818182,0.0006666666666666666,False,False,False,2014,9,3
9541600015,2015-02-11,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,98005,47.5956,-122.174,1930,15375,660000,$650K-1M,>4K sqft,42.926829268292686,0.001119402985074627,True,False,True,2015,2,1
7352200025,2014-10-13,2,1.75,2080,8112,1.0,1,4,4,8,1040,1040,1939,1984,98125,47.7134,-122.277,2030,8408,1190000,> $1M,>4K sqft,146.69625246548324,0.0008413461538461539,False,True,True,2014,10,4
853600150,2014-05-24,4,4.25,5584,68257,2.0,0,0,3,11,5584,0,1998,0,98014,47.6113,-121.952,5030,101901,1680000,> $1M,>4K sqft,24.61286021946467,0.0007611031518624642,True,False,True,2014,5,2
9208900037,2014-09-19,6,7.75,9890,31374,2.0,0,4,3,13,8860,1030,2001,0,98039,47.6305,-122.24,4540,42730,6890000,> $1M,>4K sqft,219.60859310256902,0.0007836198179979778,True,True,True,2014,9,3
7853230720,2014-09-10,3,2.5,2080,4307,2.0,0,0,3,7,2080,0,2004,0,98065,47.53,-121.848,2080,4947,368000,$300K-500K,>4K sqft,85.4423032273044,0.001201923076923077,True,False,False,2014,9,3
8562750220,2014-11-20,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,0,98027,47.5402,-122.069,3480,4500,811500,$650K-1M,>4K sqft,180.33333333333334,0.0010705289672544081,True,False,True,2014,11,4
3995700325,2014-06-04,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,98155,47.7406,-122.302,770,8150,275000,< $300K,>4K sqft,33.74647195974966,0.0012987012987012987,False,False,False,2014,6,2
2387400120,2014-09-29,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,0,98033,47.6922,-122.174,2680,7200,650000,$500K-650K,>4K sqft,108.24313072439634,0.001,True,False,True,2014,9,3
822039146,2015-02-19,3,2.0,2410,50654,1.5,0,0,3,7,2410,0,1995,0,98070,47.4154,-122.458,1900,36300,485000,$300K-500K,>4K sqft,9.574762111580526,0.0008298755186721991,True,False,False,2015,2,1
1925069183,2014-08-15,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,13068,425000,$300K-500K,>4K sqft,42.423637452585346,0.0018656716417910447,False,False,False,2014,8,3
6205500580,2014-12-10,3,2.5,2640,13775,1.0,0,0,3,8,1550,1090,1978,0,98005,47.5875,-122.177,2120,12432,530000,$500K-650K,>4K sqft,38.475499092558984,0.000946969696969697,False,False,False,2014,12,4
8835400805,2014-05-22,4,1.75,2740,8520,1.0,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.263,2740,9286,657000,$650K-1M,>4K sqft,77.11267605633803,0.0006386861313868613,False,True,True,2014,5,2
1518000230,2014-12-31,4,2.75,1580,3770,1.0,0,0,3,7,1080,500,2002,0,98019,47.7368,-121.968,1740,3800,315000,$300K-500K,3K-4K sqft,83.55437665782493,0.001740506329113924,False,False,False,2014,12,4
4053200410,2014-05-13,4,1.5,2180,22870,1.0,0,0,4,6,1280,900,1954,1975,98042,47.3187,-122.081,2420,22614,273000,< $300K,>4K sqft,11.937035417577613,0.0006880733944954129,False,False,False,2014,5,2
2141300620,2014-09-15,3,2.75,1960,13252,1.0,0,0,5,8,1240,720,1975,0,98006,47.5582,-122.139,2040,9866,550000,$500K-650K,>4K sqft,41.50316933293088,0.0014030612244897958,False,False,False,2014,9,3
3278602170,2014-12-15,2,2.25,1560,1705,2.0,0,0,3,8,1270,290,2006,0,98126,47.5482,-122.374,1560,1758,347000,$300K-500K,1K-2K sqft,203.51906158357772,0.0014423076923076924,False,False,False,2014,12,4
3876310300,2014-06-06,5,2.75,2440,8000,1.0,0,0,4,7,1240,1200,1972,0,98034,47.7283,-122.17,1780,8391,525000,$500K-650K,>4K sqft,65.625,0.001127049180327869,False,False,False,2014,6,2
8141200027,2014-09-25,3,1.5,990,1343,2.0,0,0,3,8,840,150,2007,0,98112,47.6236,-122.306,1350,2521,490000,$300K-500K,1K-2K sqft,364.8548026805659,0.0015151515151515152,False,False,False,2014,9,3
3034200543,2014-12-29,3,2.25,2210,7916,2.0,0,0,3,8,2210,0,1978,0,98133,47.7175,-122.339,1450,7955,500000,$300K-500K,>4K sqft,63.163213744315314,0.0010180995475113123,True,False,False,2014,12,4
7787050180,2015-01-28,3,2.75,3080,7282,2.0,0,0,3,9,3080,0,2008,0,98059,47.4826,-122.149,3080,7274,585000,$500K-650K,>4K sqft,80.33507278220269,0.0008928571428571428,True,False,False,2015,1,1
3760500475,2014-11-06,4,2.75,2900,17802,1.0,0,2,3,9,1750,1150,1981,0,98034,47.7004,-122.229,2900,15720,926500,$650K-1M,>4K sqft,52.04471407706999,0.0009482758620689655,True,True,True,2014,11,4
9301301145,2014-10-24,1,1.0,1020,3200,1.0,0,0,3,7,1020,0,1927,0,98109,47.6361,-122.343,1670,3480,465000,$300K-500K,3K-4K sqft,145.3125,0.000980392156862745,False,False,False,2014,10,4
5615100330,2015-03-27,4,2.0,1900,8160,1.0,0,0,3,7,1900,0,1975,0,98022,47.2114,-121.986,1280,6532,200000,< $300K,>4K sqft,24.50980392156863,0.0010526315789473684,True,False,False,2015,3,1
4139500410,2015-01-26,6,4.75,5770,16747,2.0,0,3,3,12,4500,1270,1998,0,98006,47.5512,-122.11,4470,14571,1680000,> $1M,>4K sqft,100.31647459246432,0.0008232235701906412,True,True,True,2015,1,1
722039087,2014-09-23,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442,220500,< $300K,>4K sqft,3.8348493017269867,0.00101010101010101,False,False,False,2014,9,3
722039087,2015-05-04,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442,329000,$300K-500K,>4K sqft,5.721838640672011,0.00101010101010101,False,False,False,2015,5,2
8129700644,2014-07-03,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250,715000,$650K-1M,2K-3K sqft,317.77777777777777,0.0019230769230769232,True,True,True,2014,7,3
8129700644,2015-04-24,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250,780000,$650K-1M,2K-3K sqft,346.6666666666667,0.0019230769230769232,True,True,True,2015,4,2
4443800385,2014-08-18,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080,410000,$300K-500K,>4K sqft,100.49019607843137,0.0006756756756756757,False,False,False,2014,8,3
4443800385,2015-05-06,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080,778100,$650K-1M,>4K sqft,190.7107843137255,0.0006756756756756757,False,False,True,2015,5,2
7405700015,2015-03-30,3,1.0,1090,11292,1.0,0,0,4,7,1090,0,1952,0,98133,47.7429,-122.358,1570,8198,406000,$300K-500K,>4K sqft,35.954658165072615,0.0009174311926605505,False,False,False,2015,3,1
2780400035,2014-05-05,4,2.5,2800,5900,1.0,0,0,3,8,1660,1140,1963,0,98115,47.6809,-122.286,2580,5900,665000,$650K-1M,>4K sqft,112.71186440677967,0.0008928571428571428,True,False,True,2014,5,2
5562100325,2014-11-25,2,1.0,1000,8212,1.0,0,0,4,7,1000,0,1947,0,98133,47.7444,-122.341,1620,8214,305000,$300K-500K,>4K sqft,37.14076960545543,0.001,False,False,False,2014,11,4
7437101030,2014-08-22,3,2.5,1640,7668,2.0,0,0,3,7,1640,0,1991,0,98038,47.3505,-122.027,1850,7200,265000,< $300K,>4K sqft,34.55920709441836,0.001524390243902439,True,False,False,2014,8,3
3856904610,2014-10-02,4,1.0,1620,4080,1.5,0,0,3,7,1620,0,1923,0,98105,47.6696,-122.324,1760,4080,485000,$300K-500K,>4K sqft,118.87254901960785,0.0006172839506172839,True,False,False,2014,10,4
1423069095,2014-05-07,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,0,98027,47.4824,-122.0,2870,102366,600000,$500K-650K,>4K sqft,5.509641873278237,0.0010162601626016261,True,False,False,2014,5,2
2523400205,2015-04-21,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,47.5573,-122.392,1710,5100,510000,$500K-650K,>4K sqft,100.0,0.0008064516129032258,False,False,False,2015,4,2
